,Dc_Dist,Psa,Dispatch_Date_Time,Dispatch_Date,Dispatch_Time,Hour,Dc_Key,Location_Block,UCR_General,Text_General_Code,Police_Districts,Month,Lon,Lat,Year_Nr,Month_Nr,Day_Nr,Close to Campus,Closest College
808282,18,1,2015-04-08 22:24:00,2015-04-08,22:24:00,22,201518021425,200 BLOCK S CECIL ST,400.0,Aggravated Assault Firearm,14,2015-04,-75.23688,39.95833,2015,4,8,No,
1232628,3,3,2015-04-08 22:47:00,2015-04-08,22:47:00,22,201503021056,1600 BLOCK S 08TH ST,300.0,Robbery Firearm,3,2015-04,-75.158346,39.929167,2015,4,8,No,
186186,25,2,2015-04-08 22:49:00,2015-04-08,22:49:00,22,201525026840,4900 BLOCK ELLA ST,300.0,Robbery Firearm,18,2015-04,-75.120656,40.024269,2015,4,8,No,
808171,18,1,2015-04-08 23:28:00,2015-04-08,23:28:00,23,201518021420,200 BLOCK S CECIL ST,400.0,Aggravated Assault Firearm,14,2015-04,-75.23688,39.95833,2015,4,8,No,
523216,35,2,2015-04-09 10:35:00,2015-04-09,10:35:00,10,201535027778,N FRONT ST / E DUNCANNON AVE,1500.0,Weapon Violations,20,2015-04,-75.12273,40.02916,2015,4,9,No,
301614,18,3,2015-04-09 11:13:00,2015-04-09,11:13:00,11,201518021496,4700 BLOCK LOCUST ST,1500.0,Weapon Violations,14,2015-04,-75.215926,39.954644,2015,4,9,Yes,University of Pennsylvania
1406219,14,3,2015-04-09 13:27:00,2015-04-09,13:27:00,13,201514026521,6300 BLOCK WAYNE AVE,1500.0,Weapon Violations,10,2015-04,-75.18882,40.037456,2015,4,9,No,
1232739,3,3,2015-04-09 15:11:00,2015-04-09,15:11:00,15,201503021153,700 BLOCK MANTON ST,300.0,Robbery Firearm,3,2015-04,-75.155903,39.933467,2015,4,9,No,
1584508,1,1,2015-04-09 16:15:00,2015-04-09,16:15:00,16,201501012256,S 25TH ST / WOLF ST,400.0,Aggravated Assault Firearm,1,2015-04,-75.188386,39.92424,2015,4,9,No,
1980784,19,2,2015-04-09 17:30:00,2015-04-09,17:30:00,17,201519032072,S 56TH ST / MARKET ST,1500.0,Weapon Violations,14,2015-04,-75.23286,39.960985,2015,4,9,No,
130304,24,2,2015-04-09 18:41:00,2015-04-09,18:41:00,18,201524030125,100 BLOCK E SOMERSET ST,300.0,Robbery Firearm,17,2015-04,-75.128931,39.992316,2015,4,9,No,
130315,24,1,2015-04-09 20:08:00,2015-04-09,20:08:00,20,201524030191,900 BLOCK E RUSSELL ST,300.0,Robbery Firearm,17,2015-04,-75.111947,39.999977,2015,4,9,No,
808395,18,2,2015-04-09 22:16:00,2015-04-09,22:16:00,22,201518021632,5300 BLOCK PINE ST,400.0,Aggravated Assault Firearm,14,2015-04,-75.228831,39.953819,2015,4,9,No,
1204230,14,4,2015-04-10 02:38:00,2015-04-10,02:38:00,2,201514026718,7600 BLOCK GERMANTOWN AVE,300.0,Robbery Firearm,10,2015-04,-75.196134,40.065588,2015,4,10,No,
166679,6,3,2015-04-10 02:40:00,2015-04-10,02:40:00,2,201506015664,300 BLOCK S 05TH ST,300.0,Robbery Firearm,5,2015-04,-75.150286,39.943745,2015,4,10,No,
1360220,3,2,2015-04-10 11:49:00,2015-04-10,11:49:00,11,201503021331,1900 BLOCK S 03RD ST,1500.0,Weapon Violations,3,2015-04,-75.1504,39.923739,2015,4,10,No,
1135072,22,4,2015-04-10 14:55:00,2015-04-10,14:55:00,14,201522030904,1400 BLOCK N 30TH ST,400.0,Aggravated Assault Firearm,16,2015-04,-75.184488,39.977846,2015,4,10,No,
192545,26,1,2015-04-10 15:07:00,2015-04-10,15:07:00,15,201526017408,600 BLOCK DIAMOND ST,300.0,Robbery Firearm,19,2015-04,-75.144205,39.983064,2015,4,10,No,
1462354,15,1,2015-04-10 17:07:00,2015-04-10,17:07:00,17,201515032274,5100 BLOCK DARRAH ST,300.0,Robbery Firearm,11,2015-04,-75.077572,40.021183,2015,4,10,No,
1980795,19,1,2015-04-10 19:10:00,2015-04-10,19:10:00,19,201519032479,6400 BLOCK PEARL ST,1500.0,Weapon Violations,15,2015-04,-75.247791,39.967941,2015,4,10,No,
1628308,2,3,2015-04-10 20:19:00,2015-04-10,20:19:00,20,201502022070,7200 BLOCK OXFORD AVE,400.0,Aggravated Assault Firearm,2,2015-04,-75.084235,40.060034,2015,4,10,No,
219160,39,1,2015-04-10 20:22:00,2015-04-10,20:22:00,20,201539027601,400 BLOCK W QUEEN LN,300.0,Robbery Firearm,21,2015-04,-75.176774,40.024011,2015,4,10,No,
192556,26,1,2015-04-10 21:58:00,2015-04-10,21:58:00,21,201526017483,900 BLOCK W DAUPHIN ST,300.0,Robbery Firearm,19,2015-04,-75.147453,39.986748,2015,4,10,No,
1232849,3,1,2015-04-10 22:16:00,2015-04-10,22:16:00,22,201503021456,900 BLOCK S SHERIDAN ST,300.0,Robbery Firearm,3,2015-04,-75.154557,39.937636,2015,4,10,No,
417141,26,2,2015-04-10 22:42:00,2015-04-10,22:42:00,22,201526017490,1500 BLOCK N 04TH ST,300.0,Robbery Firearm,19,2015-04,-75.14209,39.974481,2015,4,10,No,
486710,22,4,2015-04-10 22:45:00,2015-04-10,22:45:00,22,201522031129,2900 BLOCK CECIL B MOORE AVE,400.0,Aggravated Assault Firearm,16,2015-04,-75.182195,39.98179,2015,4,10,No,
425992,14,2,2015-04-10 22:55:00,2015-04-10,22:55:00,22,201514027009,5200 BLOCK CHEW AVE,300.0,Robbery Firearm,10,2015-04,-75.158406,40.04147,2015,4,10,Yes,La Salle University
202536,35,1,2015-04-11 00:05:00,2015-04-11,00:05:00,0,201535028313,5800 BLOCK N 06TH ST,300.0,Robbery Firearm,20,2015-04,-75.131829,40.03986,2015,4,11,No,
1417883,25,2,2015-04-11 00:22:00,2015-04-11,00:22:00,0,201525027531,4700 BLOCK RISING SUN AVE,400.0,Aggravated Assault Firearm,18,2015-04,-75.125567,40.02174,2015,4,11,No,
1961070,18,2,2015-04-11 00:26:00,2015-04-11,00:26:00,0,201518021931,500 BLOCK S 52ND ST,300.0,Robbery Firearm,14,2015-04,-75.22671,39.9515,2015,4,11,No,
1184515,12,4,2015-04-11 01:29:00,2015-04-11,01:29:00,1,201512027168,5600 BLOCK WILLOWS AVE,300.0,Robbery Firearm,9,2015-04,-75.230916,39.942157,2015,4,11,No,
1815855,16,2,2015-04-11 04:48:00,2015-04-11,04:48:00,4,201516015093,800 BLOCK N 42ND ST,300.0,Robbery Firearm,12,2015-04,-75.207723,39.967022,2015,4,11,Yes,University of Pennsylvania
374408,18,1,2015-04-11 13:24:00,2015-04-11,13:24:00,13,201518022010,700 BLOCK S CECIL ST,400.0,Aggravated Assault Firearm,14,2015-04,-75.23854,39.949717,2015,4,11,No,
808506,18,1,2015-04-11 14:06:00,2015-04-11,14:06:00,14,201518022017,700 BLOCK S CECIL ST,400.0,Aggravated Assault Firearm,14,2015-04,-75.23854,39.949717,2015,4,11,No,
808617,18,1,2015-04-11 14:06:00,2015-04-11,14:06:00,14,201518022018,700 BLOCK S CECIL ST,400.0,Aggravated Assault Firearm,14,2015-04,-75.23854,39.949717,2015,4,11,No,
130326,24,1,2015-04-11 14:31:00,2015-04-11,14:31:00,14,201524030806,3400 BLOCK G ST,300.0,Robbery Firearm,18,2015-04,-75.114836,39.999862,2015,4,11,No,
1961081,18,1,2015-04-11 17:24:00,2015-04-11,17:24:00,17,201518022053,0 BLOCK S DEWEY ST,300.0,Robbery Firearm,14,2015-04,-75.243352,39.962245,2015,4,11,No,
192567,26,1,2015-04-11 17:48:00,2015-04-11,17:48:00,17,201526017605,2200 BLOCK N LAWRENCE ST,300.0,Robbery Firearm,19,2015-04,-75.140969,39.984429,2015,4,11,No,
1462365,15,2,2015-04-11 23:14:00,2015-04-11,23:14:00,23,201515032750,1000 BLOCK BRIDGE ST,300.0,Robbery Firearm,11,2015-04,-75.086501,40.029231,2015,4,11,No,
202547,35,1,2015-04-11 23:25:00,2015-04-11,23:25:00,23,201535028590,N 05TH ST / W GODFREY AVE,300.0,Robbery Firearm,20,2015-04,-75.128498,40.045636,2015,4,11,No,
219171,39,1,2015-04-12 01:03:00,2015-04-12,01:03:00,1,201539028044,GREENE ST / HANSBERRY ST,300.0,Robbery Firearm,21,2015-04,-75.168823,40.029454,2015,4,12,No,
130337,24,2,2015-04-12 03:09:00,2015-04-12,03:09:00,3,201524031110,2100 BLOCK E ALLEGHENY AVE,300.0,Robbery Firearm,17,2015-04,-75.10957,39.992103,2015,4,12,No,
1135183,22,2,2015-04-12 03:25:00,2015-04-12,03:25:00,3,201522031686,1800 BLOCK JUDSON ST,400.0,Aggravated Assault Firearm,16,2015-04,-75.1726,39.983103,2015,4,12,No,
1135291,22,4,2015-04-12 04:04:00,2015-04-12,04:04:00,4,201522031695,1700 BLOCK N 24TH ST,400.0,Aggravated Assault Firearm,16,2015-04,-75.173972,39.981127,2015,4,12,No,
1575490,35,2,2015-04-12 10:25:00,2015-04-12,10:25:00,10,201535028705,5200 BLOCK N 03RD ST,400.0,Aggravated Assault Firearm,20,2015-04,-75.128812,40.030465,2015,4,12,No,
1575501,35,2,2015-04-12 11:29:00,2015-04-12,11:29:00,11,201535028711,5200 BLOCK N 03RD ST,400.0,Aggravated Assault Firearm,20,2015-04,-75.128812,40.030465,2015,4,12,No,
223172,25,3,2015-04-12 17:10:00,2015-04-12,17:10:00,17,201525027964,400 BLOCK W CAMBRIA ST,1500.0,Weapon Violations,18,2015-04,-75.137695,39.994898,2015,4,12,No,
1988632,12,4,2015-04-12 17:42:00,2015-04-12,17:42:00,17,201512027605,1500 BLOCK S 55TH ST,400.0,Aggravated Assault Firearm,9,2015-04,-75.223532,39.938151,2015,4,12,No,
385575,39,2,2015-04-12 18:04:00,2015-04-12,18:04:00,18,201539028183,2000 BLOCK W TIOGA ST,1500.0,Weapon Violations,21,2015-04,-75.161478,40.007374,2015,4,12,No,
486721,22,2,2015-04-12 19:20:00,2015-04-12,19:20:00,19,201522031856,2900 BLOCK W ARIZONA ST,400.0,Aggravated Assault Firearm,16,2015-04,-75.180379,39.992256,2015,4,12,No,
1462376,15,1,2015-04-12 19:39:00,2015-04-12,19:39:00,19,201515033052,MULBERRY ST / MEADOW ST,300.0,Robbery Firearm,11,2015-04,-75.080255,40.013636,2015,4,12,No,
1187767,12,3,2015-04-12 19:51:00,2015-04-12,19:51:00,19,201512027663,5400 BLOCK HARLEY TER,300.0,Robbery Firearm,9,2015-04,-75.21532,39.932227,2015,4,12,No,
223183,25,3,2015-04-12 20:44:00,2015-04-12,20:44:00,20,201525028051,MASCHER ST / W GURNEY ST,1500.0,Weapon Violations,18,2015-04,-75.131951,39.995593,2015,4,12,No,
1368358,8,2,2015-04-12 20:45:00,2015-04-12,20:45:00,20,201508013839,9400 BLOCK LANSFORD ST,300.0,Robbery Firearm,7,2015-04,-75.008025,40.066264,2015,4,12,No,
212322,3,2,2015-04-12 21:22:00,2015-04-12,21:22:00,21,201503021949,500 BLOCK MC KEAN ST,1500.0,Weapon Violations,3,2015-04,-75.154852,39.923644,2015,4,12,No,
1247402,24,2,2015-04-12 21:24:00,2015-04-12,21:24:00,21,201524031304,1900 BLOCK E LIPPINCOTT ST,400.0,Aggravated Assault Firearm,17,2015-04,-75.113455,39.99441,2015,4,12,No,
1839107,17,3,2015-04-12 22:29:00,2015-04-12,22:29:00,22,201517015096,1400 BLOCK REED ST,300.0,Robbery Firearm,13,2015-04,-75.16832,39.932955,2015,4,12,No,
285590,12,4,2015-04-12 22:44:00,2015-04-12,22:44:00,22,201512027735,1500 BLOCK S 56TH ST,400.0,Aggravated Assault Firearm,9,2015-04,-75.227974,39.93966,2015,4,12,No,
1368524,12,3,2015-04-12 23:44:00,2015-04-12,23:44:00,23,201512027748,2100 BLOCK S FRAZIER ST,300.0,Robbery Firearm,9,2015-04,-75.223735,39.934922,2015,4,12,No,
375296,35,2,2015-04-13 01:08:00,2015-04-13,01:08:00,1,201535028975,N 07TH ST / W TABOR RD,1500.0,Weapon Violations,20,2015-04,-75.134357,40.035892,2015,4,13,No,
1961091,18,1,2015-04-13 01:33:00,2015-04-13,01:33:00,1,201518022426,6000 BLOCK WHARTON ST,300.0,Robbery Firearm,14,2015-04,-75.244362,39.944819,2015,4,13,No,
1441804,26,1,2015-04-13 01:51:00,2015-04-13,01:51:00,1,201526017841,400 BLOCK W YORK ST,400.0,Aggravated Assault Firearm,19,2015-04,-75.139376,39.987246,2015,4,13,No,
1406043,12,3,2015-04-13 08:33:00,2015-04-13,08:33:00,8,201512027777,2400 BLOCK S 67TH ST,1500.0,Weapon Violations,9,2015-04,-75.23417,39.921546,2015,4,13,No,
1760460,26,2,2015-04-13 08:39:00,2015-04-13,08:39:00,8,201526017856,1100 BLOCK N 04TH ST,1500.0,Weapon Violations,19,2015-04,-75.143463,39.967986,2015,4,13,No,
1946052,3,1,2015-04-13 10:30:00,2015-04-13,10:30:00,10,201503022063,300 BLOCK SOUTH ST,300.0,Robbery Firearm,3,2015-04,-75.148332,39.941482,2015,4,13,No,
1462387,15,1,2015-04-13 12:10:00,2015-04-13,12:10:00,12,201515033253,OXFORD AV / GRISCOM ST,300.0,Robbery Firearm,11,2015-04,-75.083953,40.017896,2015,4,13,No,
211303,35,3,2015-04-13 13:05:00,2015-04-13,13:05:00,13,201535029073,2100 BLOCK CHELTEN AVE,300.0,Robbery Firearm,20,2015-04,-75.155606,40.051825,2015,4,13,No,
936156,19,1,2015-04-13 13:14:00,2015-04-13,13:14:00,13,201519033389,N 65TH ST / LEBANON AV,400.0,Aggravated Assault Firearm,15,2015-04,-75.250306,39.978153,2015,4,13,No,
1359964,1,1,2015-04-13 13:26:00,2015-04-13,13:26:00,13,201501012936,S 24TH ST / SNYDER AV,1500.0,Weapon Violations,1,2015-04,-75.186356,39.926533,2015,4,13,No,
1988742,12,2,2015-04-13 13:26:00,2015-04-13,13:26:00,13,201512027832,6700 BLOCK ELMWOOD AVENUE AVE,400.0,Aggravated Assault Firearm,9,2015-04,-75.232866,39.920354,2015,4,13,No,
1135510,22,4,2015-04-13 13:41:00,2015-04-13,13:41:00,13,201522032128,1700 BLOCK N 25TH ST,400.0,Aggravated Assault Firearm,16,2015-04,-75.175476,39.98219,2015,4,13,No,
1486006,15,1,2015-04-13 14:23:00,2015-04-13,14:23:00,14,201515033295,2000 BLOCK WAKELING ST,1500.0,Weapon Violations,11,2015-04,-75.073576,40.013128,2015,4,13,No,
1417894,25,3,2015-04-13 16:31:00,2015-04-13,16:31:00,16,201525028306,100 BLOCK W WISHART ST,400.0,Aggravated Assault Firearm,18,2015-04,-75.129421,39.997991,2015,4,13,No,
1790205,6,1,2015-04-13 18:05:00,2015-04-13,18:05:00,18,201506016288,600 BLOCK N DELAWARE AVE,400.0,Aggravated Assault Firearm,5,2015-04,-75.137216,39.960244,2015,4,13,No,
1417905,25,3,2015-04-13 18:52:00,2015-04-13,18:52:00,18,201525028351,2900 BLOCK N HOWARD ST,400.0,Aggravated Assault Firearm,18,2015-04,-75.131342,39.994144,2015,4,13,No,
467359,16,2,2015-04-13 19:49:00,2015-04-13,19:49:00,19,201516015515,300 BLOCK BUSTI ST,400.0,Aggravated Assault Firearm,12,2015-04,-75.209386,39.958821,2015,4,13,No,
1921979,16,1,2015-04-13 20:15:00,2015-04-13,20:15:00,20,201516015512,N 40TH ST / FILBERT ST,1500.0,Weapon Violations,12,2015-04,-75.201836,39.957881,2015,4,13,No,
1934433,18,3,2015-04-13 22:23:00,2015-04-13,22:23:00,22,201518022593,3900 BLOCK LUDLOW ST,1500.0,Weapon Violations,14,2015-04,-75.200922,39.95628,2015,4,13,No,
192578,26,3,2015-04-14 00:12:00,2015-04-14,00:12:00,0,201526017981,1000 BLOCK FRANKFORD AVE,300.0,Robbery Firearm,19,2015-04,-75.13436,39.966306,2015,4,14,No,
1392158,2,2,2015-04-14 00:24:00,2015-04-14,00:24:00,0,201502022813,500 BLOCK KNORR ST,300.0,Robbery Firearm,2,2015-04,-75.090783,40.054452,2015,4,14,No,
1135620,22,2,2015-04-14 00:32:00,2015-04-14,00:32:00,0,201522032414,2200 BLOCK W SUSQUEHANNA AVE,400.0,Aggravated Assault Firearm,16,2015-04,-75.169214,39.988318,2015,4,14,No,
1403238,2,1,2015-04-14 00:41:00,2015-04-14,00:41:00,0,201502022817,1500 BLOCK TYSON AVE,300.0,Robbery Firearm,2,2015-04,-75.070311,40.046785,2015,4,14,No,
1934444,18,1,2015-04-14 02:03:00,2015-04-14,02:03:00,2,201518022617,900 BLOCK S 58TH ST,1500.0,Weapon Violations,14,2015-04,-75.239806,39.947411,2015,4,14,No,
1754320,25,2,2015-04-14 09:48:00,2015-04-14,09:48:00,9,201525028531,100 BLOCK W LUZERNE ST,1500.0,Weapon Violations,18,2015-04,-75.130461,40.01136,2015,4,14,No,
1486017,15,1,2015-04-14 10:04:00,2015-04-14,10:04:00,10,201515033630,4900 BLOCK OXFORD AVE,1500.0,Weapon Violations,11,2015-04,-75.084385,40.020455,2015,4,14,No,
1782632,1,1,2015-04-14 12:22:00,2015-04-14,12:22:00,12,201501013087,2800 BLOCK CANTRELL ST,400.0,Aggravated Assault Firearm,1,2015-04,-75.193654,39.927024,2015,4,14,No,
301758,19,2,2015-04-14 17:52:00,2015-04-14,17:52:00,17,201519033838,N 52ND ST / WYALUSING AVE,1500.0,Weapon Violations,12,2015-04,-75.225375,39.969527,2015,4,14,No,
572897,19,3,2015-04-14 18:59:00,2015-04-14,18:59:00,19,201519033859,1700 BLOCK N WILTON ST,300.0,Robbery Firearm,15,2015-04,-75.226372,39.980591,2015,4,14,No,
1285176,24,2,2015-04-14 19:46:00,2015-04-14,19:46:00,19,201524031919,1900 BLOCK E MONMOUTH ST,400.0,Aggravated Assault Firearm,17,2015-04,-75.118341,39.99146,2015,4,14,No,
1285231,24,2,2015-04-14 19:47:00,2015-04-14,19:47:00,19,201524031924,1900 BLOCK E MONMOUTH ST,400.0,Aggravated Assault Firearm,17,2015-04,-75.118341,39.99146,2015,4,14,No,
1285220,24,2,2015-04-14 19:47:00,2015-04-14,19:47:00,19,201524031923,1900 BLOCK E MONMOUTH ST,400.0,Aggravated Assault Firearm,17,2015-04,-75.118341,39.99146,2015,4,14,No,
1285198,24,2,2015-04-14 19:47:00,2015-04-14,19:47:00,19,201524031921,1900 BLOCK E MONMOUTH ST,400.0,Aggravated Assault Firearm,17,2015-04,-75.118341,39.99146,2015,4,14,No,
1285209,24,2,2015-04-14 19:47:00,2015-04-14,19:47:00,19,201524031922,1900 BLOCK E MONMOUTH ST,400.0,Aggravated Assault Firearm,17,2015-04,-75.118341,39.99146,2015,4,14,No,
1285187,24,2,2015-04-14 19:47:00,2015-04-14,19:47:00,19,201524031920,1900 BLOCK E MONMOUTH ST,400.0,Aggravated Assault Firearm,17,2015-04,-75.118341,39.99146,2015,4,14,No,
7034,22,1,2015-04-14 20:06:00,2015-04-14,20:06:00,20,201522032678,N COLORADO ST / W CUMBERLAND ST,300.0,Robbery Firearm,16,2015-04,-75.160604,39.991555,2015,4,14,No,
571620,22,1,2015-04-14 20:23:00,2015-04-14,20:23:00,20,201522032686,2500 BLOCK N BANCROFT ST,300.0,Robbery Firearm,16,2015-04,-75.158758,39.992814,2015,4,14,No,
130350,24,2,2015-04-14 22:16:00,2015-04-14,22:16:00,22,201524032003,2000 BLOCK BELLMORE ST,300.0,Robbery Firearm,17,2015-04,-75.115743,39.990476,2015,4,14,No,
1439445,12,4,2015-04-14 22:31:00,2015-04-14,22:31:00,22,201512028287,1000 BLOCK S 54TH ST,1500.0,Weapon Violations,9,2015-04,-75.229601,39.945264,2015,4,14,No,
1839118,17,1,2015-04-14 23:00:00,2015-04-14,23:00:00,23,201517015502,2200 BLOCK KATER ST,300.0,Robbery Firearm,13,2015-04,-75.178986,39.94483,2015,4,14,No,
1946562,1,1,2015-04-14 23:47:00,2015-04-14,23:47:00,23,201501013160,S BROAD ST / OREGON AV,300.0,Robbery Firearm,3,2015-04,-75.171425,39.916767,2015,4,14,No,
1961103,18,2,2015-04-15 00:35:00,2015-04-15,00:35:00,0,201518022824,800 BLOCK S 57TH ST,300.0,Robbery Firearm,14,2015-04,-75.237644,39.947677,2015,4,15,No,
358098,12,1,2015-04-15 05:30:00,2015-04-15,05:30:00,5,201512028353,2400 BLOCK ISLAND AVE,300.0,Robbery Firearm,9,2015-04,-75.243296,39.913135,2015,4,15,No,
1754331,25,2,2015-04-15 07:34:00,2015-04-15,07:34:00,7,201525028848,100 BLOCK W LUZERNE ST,1500.0,Weapon Violations,18,2015-04,-75.130461,40.01136,2015,4,15,No,
1507587,24,1,2015-04-15 09:28:00,2015-04-15,09:28:00,9,201524032104,3400 BLOCK FRANKFORD AVE,1500.0,Weapon Violations,17,2015-04,-75.105508,39.995509,2015,4,15,No,
467470,16,1,2015-04-15 11:20:00,2015-04-15,11:20:00,11,201516015776,3800 BLOCK RENO ST B,400.0,Aggravated Assault Firearm,12,2015-04,-75.199318,39.968401,2015,4,15,No,
1961114,18,3,2015-04-15 11:26:00,2015-04-15,11:26:00,11,201518022881,4500 BLOCK WALNUT ST,300.0,Robbery Firearm,14,2015-04,-75.211722,39.955212,2015,4,15,No,
894208,6,2,2015-04-15 11:30:00,2015-04-15,11:30:00,11,201506016538,700 BLOCK RACE ST,1500.0,Weapon Violations,5,2015-04,-75.152112,39.95493,2015,4,15,Yes,Temple University Medical
800743,24,1,2015-04-15 12:48:00,2015-04-15,12:48:00,12,201524032163,3500 BLOCK AMBER ST,300.0,Robbery Firearm,17,2015-04,-75.102693,39.99606,2015,4,15,No,
1959370,17,1,2015-04-15 14:20:00,2015-04-15,14:20:00,14,201517015641,1600 BLOCK RODMAN ST,300.0,Robbery Firearm,13,2015-04,-75.170043,39.944509,2015,4,15,No,
328519,18,3,2015-04-15 14:25:00,2015-04-15,14:25:00,14,201518022907,S 40TH ST / MARKET ST,1500.0,Weapon Violations,14,2015-04,-75.201956,39.957158,2015,4,15,Yes,University of Pennsylvania
841577,2,1,2015-04-15 18:48:00,2015-04-15,18:48:00,18,201502023303,900 BLOCK SANGER ST,1500.0,Weapon Violations,2,2015-04,-75.090591,40.033351,2015,4,15,No,
186196,25,1,2015-04-15 20:48:00,2015-04-15,20:48:00,20,201525029023,N 08TH ST / W BRISTOL ST,300.0,Robbery Firearm,18,2015-04,-75.139752,40.017286,2015,4,15,No,
385586,39,3,2015-04-15 21:24:00,2015-04-15,21:24:00,21,201539029097,2700 BLOCK N DOVER ST,1500.0,Weapon Violations,21,2015-04,-75.178033,39.997019,2015,4,15,No,
1980806,19,2,2015-04-15 22:02:00,2015-04-15,22:02:00,22,201519034430,6100 BLOCK NOBLE ST,1500.0,Weapon Violations,15,2015-04,-75.241315,39.969113,2015,4,15,No,
1445255,35,2,2015-04-15 23:20:00,2015-04-15,23:20:00,23,201535030012,500 BLOCK W ROCKLAND ST,400.0,Aggravated Assault Firearm,20,2015-04,-75.132879,40.025747,2015,4,15,No,
542723,7,2,2015-04-15 23:22:00,2015-04-15,23:22:00,23,201507010363,9800 BLOCK VERREE RD,300.0,Robbery Firearm,6,2015-04,-75.040098,40.10168,2015,4,15,No,
223194,25,3,2015-04-16 00:23:00,2015-04-16,00:23:00,0,201525029084,400 BLOCK W LEHIGH AVE,1500.0,Weapon Violations,18,2015-04,-75.138372,39.991906,2015,4,16,No,
1494101,15,2,2015-04-16 00:57:00,2015-04-16,00:57:00,0,201515034259,5900 BLOCK FRANKFORD AVE,1500.0,Weapon Violations,11,2015-04,-75.067899,40.026649,2015,4,16,No,
1708442,22,3,2015-04-16 10:49:00,2015-04-16,10:49:00,10,201522033236,1600 BLOCK W OXFORD ST,1500.0,Weapon Violations,16,2015-04,-75.161459,39.977748,2015,4,16,No,
1754342,25,4,2015-04-16 12:37:00,2015-04-16,12:37:00,12,201525029206,3300 BLOCK OLD YORK RD,1500.0,Weapon Violations,18,2015-04,-75.148878,40.002742,2015,4,16,No,
360324,25,1,2015-04-16 13:18:00,2015-04-16,13:18:00,13,201525029230,4200 BLOCK N MARSHALL ST,300.0,Robbery Firearm,18,2015-04,-75.137927,40.01545,2015,4,16,No,
560142,17,1,2015-04-16 14:49:00,2015-04-16,14:49:00,14,201517015855,2300 BLOCK MONTROSE ST,400.0,Aggravated Assault Firearm,13,2015-04,-75.181556,39.941563,2015,4,16,No,
7045,22,1,2015-04-16 17:17:00,2015-04-16,17:17:00,17,201522033389,2100 BLOCK W GLENWOOD AVE,300.0,Robbery Firearm,16,2015-04,-75.166822,39.991431,2015,4,16,No,
1959492,18,2,2015-04-16 19:37:00,2015-04-16,19:37:00,19,201518023307,5400 BLOCK CHESTNUT ST,300.0,Robbery Firearm,14,2015-04,-75.230803,39.959137,2015,4,16,No,
1317924,7,3,2015-04-16 20:54:00,2015-04-16,20:54:00,20,201507010466,1000 BLOCK FOSTER ST,1500.0,Weapon Violations,6,2015-04,-75.021661,40.109236,2015,4,16,No,
798088,39,3,2015-04-16 21:45:00,2015-04-16,21:45:00,21,201539029447,1400 W GLENWOOD AVE,300.0,Robbery Firearm,21,2015-04,-75.154008,39.996727,2015,4,16,No,
1193745,2,1,2015-04-16 22:06:00,2015-04-16,22:06:00,22,201502023647,1400 BLOCK MAGEE AVE,300.0,Robbery Firearm,2,2015-04,-75.076549,40.042713,2015,4,16,No,
1494112,15,1,2015-04-16 23:00:00,2015-04-16,23:00:00,23,201515034629,4100 BLOCK TORRESDALE AVE,1500.0,Weapon Violations,11,2015-04,-75.090605,40.0062,2015,4,16,No,
111097,15,1,2015-04-16 23:48:00,2015-04-16,23:48:00,23,201515034648,1600 BLOCK PRATT ST,400.0,Aggravated Assault Firearm,11,2015-04,-75.078181,40.022319,2015,4,16,No,
457753,16,1,2015-04-16 23:57:00,2015-04-16,23:57:00,23,201516016073,4000 BLOCK W GIRARD AVE,300.0,Robbery Firearm,12,2015-04,-75.204373,39.974078,2015,4,16,No,
192589,26,3,2015-04-17 01:57:00,2015-04-17,01:57:00,1,201526018597,300 BLOCK BELGRADE ST,300.0,Robbery Firearm,19,2015-04,-75.133323,39.972632,2015,4,17,No,
130361,24,2,2015-04-17 03:11:00,2015-04-17,03:11:00,3,201524032764,2800 BLOCK TULIP ST,300.0,Robbery Firearm,17,2015-04,-75.116684,39.984809,2015,4,17,No,
1135729,22,2,2015-04-17 03:18:00,2015-04-17,03:18:00,3,201522033637,2400 BLOCK N 28TH ST,400.0,Aggravated Assault Firearm,16,2015-04,-75.177783,39.992805,2015,4,17,No,
1708409,18,1,2015-04-17 08:31:00,2015-04-17,08:31:00,8,201518023442,5800 BLOCK WALNUT ST,1500.0,Weapon Violations,14,2015-04,-75.238445,39.958523,2015,4,17,No,
186207,25,4,2015-04-17 11:37:00,2015-04-17,11:37:00,11,201525029509,800 BLOCK W ERIE AVE,300.0,Robbery Firearm,18,2015-04,-75.141795,40.007995,2015,4,17,No,
202558,35,2,2015-04-17 13:50:00,2015-04-17,13:50:00,13,201535030520,100 BLOCK W TABOR RD,300.0,Robbery Firearm,20,2015-04,-75.125496,40.033012,2015,4,17,No,
560253,17,3,2015-04-17 14:48:00,2015-04-17,14:48:00,14,201517016050,1500 BLOCK S WOODSTOCK ST,400.0,Aggravated Assault Firearm,13,2015-04,-75.178257,39.932972,2015,4,17,No,
1831314,3,3,2015-04-17 16:04:00,2015-04-17,16:04:00,16,201503023035,2100 BLOCK S BROAD ST,1500.0,Weapon Violations,3,2015-04,-75.169702,39.923754,2015,4,17,No,
212367,9,1,2015-04-17 16:41:00,2015-04-17,16:41:00,16,201509015547,500 BLOCK S BROAD ST,1500.0,Weapon Violations,8,2015-04,-75.165215,39.945546,2015,4,17,Yes,University of the Arts
